ID,Sales
T1194652,42275
T1194653,42275
T1194654,42275
T1194655,42275
T1194656,42275
T1194657,42275
T1194658,42275
T1194659,42275
T1194660,42275
T1194661,42275
T1194662,42275
T1194663,42275
T1194664,42275
T1194665,42275
T1194666,42275
T1194667,42275
T1194668,42275
T1194669,42275
T1194670,42275
T1194671,42275
T1194672,42275
T1194673,42275
T1194674,42275
T1194675,42275
T1194676,42275
T1194677,42275
T1194678,42275
T1194679,42275
T1194680,42275
T1194681,42275
T1194682,42275
T1194683,42275
T1194684,42275
T1194685,42275
T1194686,42275
T1194687,42275
T1194688,42275
T1194689,42275
T1194690,42275
T1194691,42275
T1194692,42275
T1194693,42275
T1194694,42275
T1194695,42275
T1194696,42275
T1194697,42275
T1194698,42275
T1194699,42275
T1194700,42275
T1194701,42275
T1194702,42275
T1194703,42275
T1194704,42275
T1194705,42275
T1194706,42275
T1194707,42275
T1194708,42275
T1194709,42275
T1194710,42275
T1194711,42275
T1194712,42275
T1194713,42275
T1194714,42275
T1194715,42275
T1194716,42275
T1194717,42275
T1194718,42275
T1194719,42275
T1194720,42275
T1194721,42275
T1194722,42275
T1194723,42275
T1194724,42275
T1194725,42275
T1194726,42275
T1194727,42275
T1194728,42275
T1194729,42275
T1194730,42275
T1194731,42275
T1194732,42275
T1194733,42275
T1194734,42275
T1194735,42275
T1194736,42275
T1194737,42275
T1194738,42275
T1194739,42275
T1194740,42275
T1194741,42275
T1194742,42275
T1194743,42275
T1194744,42275
T1194745,42275
T1194746,42275
T1194747,42275
T1194748,42275
T1194749,42275
T1194750,42275
T1194751,42275
T1194752,42275
T1194753,42275
T1194754,42275
T1194755,42275
T1194756,42275
T1194757,42275
T1194758,42275
T1194759,42275
T1194760,42275
T1194761,42275
T1194762,42275
T1194763,42275
T1194764,42275
T1194765,42275
T1194766,42275
T1194767,42275
T1194768,42275
T1194769,42275
T1194770,42275
T1194771,42275
T1194772,42275
T1194773,42275
T1194774,42275
T1194775,42275
T1194776,42275
T1194777,42275
T1194778,42275
T1194779,42275
T1194780,42275
T1194781,42275
T1194782,42275
T1194783,42275
T1194784,42275
T1194785,42275
T1194786,42275
T1194787,42275
T1194788,42275
T1194789,42275
T1194790,42275
T1194791,42275
T1194792,42275
T1194793,42275
T1194794,42275
T1194795,42275
T1194796,42275
T1194797,42275
T1194798,42275
T1194799,42275
T1194800,42275
T1194801,42275
T1194802,42275
T1194803,42275
T1194804,42275
T1194805,42275
T1194806,42275
T1194807,42275
T1194808,42275
T1194809,42275
T1194810,42275
T1194811,42275
T1194812,42275
T1194813,42275
T1194814,42275
T1194815,42275
T1194816,42275
T1194817,42275
T1194818,42275
T1194819,42275
T1194820,42275
T1194821,42275
T1194822,42275
T1194823,42275
T1194824,42275
T1194825,42275
T1194826,42275
T1194827,42275
T1194828,42275
T1194829,42275
T1194830,42275
T1194831,42275
T1194832,42275
T1194833,42275
T1194834,42275
T1194835,42275
T1194836,42275
T1194837,42275
T1194838,42275
T1194839,42275
T1194840,42275
T1194841,42275
T1194842,42275
T1194843,42275
T1194844,42275
T1194845,42275
T1194846,42275
T1194847,42275
T1194848,42275
T1194849,42275
T1194850,42275
T1194851,42275
T1194852,42275
T1194853,42275
T1194854,42275
T1194855,42275
T1194856,42275
T1194857,42275
T1194858,42275
T1194859,42275
T1194860,42275
T1194861,42275
T1194862,42275
T1194863,42275
T1194864,42275
T1194865,42275
T1194866,42275
T1194867,42275
T1194868,42275
T1194869,42275
T1194870,42275
T1194871,42275
T1194872,42275
T1194873,42275
T1194874,42275
T1194875,42275
T1194876,42275
T1194877,42275
T1194878,42275
T1194879,42275
T1194880,42275
T1194881,42275
T1194882,42275
T1194883,42275
T1194884,42275
T1194885,42275
T1194886,42275
T1194887,42275
T1194888,42275
T1194889,42275
T1194890,42275
T1194891,42275
T1194892,42275
T1194893,42275
T1194894,42275
T1194895,42275
T1194896,42275
T1194897,42275
T1194898,42275
T1194899,42275
T1194900,42275
T1194901,42275
T1194902,42275
T1194903,42275
T1194904,42275
T1194905,42275
T1194906,42275
T1194907,42275
T1194908,42275
T1194909,42275
T1194910,42275
T1194911,42275
T1194912,42275
T1194913,42275
T1194914,42275
T1194915,42275
T1194916,42275
T1194917,42275
T1194918,42275
T1194919,42275
T1194920,42275
T1194921,42275
T1194922,42275
T1194923,42275
T1194924,42275
T1194925,42275
T1194926,42275
T1194927,42275
T1194928,42275
T1194929,42275
T1194930,42275
T1194931,42275
T1194932,42275
T1194933,42275
T1194934,42275
T1194935,42275
T1194936,42275
T1194937,42275
T1194938,42275
T1194939,42275
T1194940,42275
T1194941,42275
T1194942,42275
T1194943,42275
T1194944,42275
T1194945,42275
T1194946,42275
T1194947,42275
T1194948,42275
T1194949,42275
T1194950,42275
T1194951,42275
T1194952,42275
T1194953,42275
T1194954,42275
T1194955,42275
T1194956,42275
T1194957,42275
T1194958,42275
T1194959,42275
T1194960,42275
T1194961,42275
T1194962,42275
T1194963,42275
T1194964,42275
T1194965,42275
T1194966,42275
T1194967,42275
T1194968,42275
T1194969,42275
T1194970,42275
T1194971,42275
T1194972,42275
T1194973,42275
T1194974,42275
T1194975,42275
T1194976,42275
T1194977,42275
T1194978,42275
T1194979,42275
T1194980,42275
T1194981,42275
T1194982,42275
T1194983,42275
T1194984,42275
T1194985,42275
T1194986,42275
T1194987,42275
T1194988,42275
T1194989,42275
T1194990,42275
T1194991,42275
T1194992,42275
T1194993,42275
T1194994,42275
T1194995,42275
T1194996,42275
T1194997,42275
T1194998,42275
T1194999,42275
T1195000,42275
T1195001,42275
T1195002,42275
T1195003,42275
T1195004,42275
T1195005,42275
T1195006,42275
T1195007,42275
T1195008,42275
T1195009,42275
T1195010,42275
T1195011,42275
T1195012,42275
T1195013,42275
T1195014,42275
T1195015,42275
T1195016,42275
T1195017,42275
T1195018,42275
T1195019,42275
T1195020,42275
T1195021,42275
T1195022,42275
T1195023,42275
T1195024,42275
T1195025,42275
T1195026,42275
T1195027,42275
T1195028,42275
T1195029,42275
T1195030,42275
T1195031,42275
T1195032,42275
T1195033,42275
T1195034,42275
T1195035,42275
T1195036,42275
T1195037,42275
T1195038,42275
T1195039,42275
T1195040,42275
T1195041,42275
T1195042,42275
T1195043,42275
T1195044,42275
T1195045,42275
T1195046,42275
T1195047,42275
T1195048,42275
T1195049,42275
T1195050,42275
T1195051,42275
T1195052,42275
T1195053,42275
T1195054,42275
T1195055,42275
T1195056,42275
T1195057,42275
T1195058,42275
T1195059,42275
T1195060,42275
T1195061,42275
T1195062,42275
T1195063,42275
T1195064,42275
T1195065,42275
T1195066,42275
T1195067,42275
T1195068,42275
T1195069,42275
T1195070,42275
T1195071,42275
T1195072,42275
T1195073,42275
T1195074,42275
T1195075,42275
T1195076,42275
T1195077,42275
T1195078,42275
T1195079,42275
T1195080,42275
T1195081,42275
T1195082,42275
T1195083,42275
T1195084,42275
T1195085,42275
T1195086,42275
T1195087,42275
T1195088,42275
T1195089,42275
T1195090,42275
T1195091,42275
T1195092,42275
T1195093,42275
T1195094,42275
T1195095,42275
T1195096,42275
T1195097,42275
T1195098,42275
T1195099,42275
T1195100,42275
T1195101,42275
T1195102,42275
T1195103,42275
T1195104,42275
T1195105,42275
T1195106,42275
T1195107,42275
T1195108,42275
T1195109,42275
T1195110,42275
T1195111,42275
T1195112,42275
T1195113,42275
T1195114,42275
T1195115,42275
T1195116,42275
T1195117,42275
T1195118,42275
T1195119,42275
T1195120,42275
T1195121,42275
T1195122,42275
T1195123,42275
T1195124,42275
T1195125,42275
T1195126,42275
T1195127,42275
T1195128,42275
T1195129,42275
T1195130,42275
T1195131,42275
T1195132,42275
T1195133,42275
T1195134,42275
T1195135,42275
T1195136,42275
T1195137,42275
T1195138,42275
T1195139,42275
T1195140,42275
T1195141,42275
T1195142,42275
T1195143,42275
T1195144,42275
T1195145,42275
T1195146,42275
T1195147,42275
T1195148,42275
T1195149,42275
T1195150,42275
T1195151,42275
T1195152,42275
T1195153,42275
T1195154,42275
T1195155,42275
T1195156,42275
T1195157,42275
T1195158,42275
T1195159,42275
T1195160,42275
T1195161,42275
T1195162,42275
T1195163,42275
T1195164,42275
T1195165,42275
T1195166,42275
T1195167,42275
T1195168,42275
T1195169,42275
T1195170,42275
T1195171,42275
T1195172,42275
T1195173,42275
T1195174,42275
T1195175,42275
T1195176,42275
T1195177,42275
T1195178,42275
T1195179,42275
T1195180,42275
T1195181,42275
T1195182,42275
T1195183,42275
T1195184,42275
T1195185,42275
T1195186,42275
T1195187,42275
T1195188,42275
T1195189,42275
T1195190,42275
T1195191,42275
T1195192,42275
T1195193,42275
T1195194,42275
T1195195,42275
T1195196,42275
T1195197,42275
T1195198,42275
T1195199,42275
T1195200,42275
T1195201,42275
T1195202,42275
T1195203,42275
T1195204,42275
T1195205,42275
T1195206,42275
T1195207,42275
T1195208,42275
T1195209,42275
T1195210,42275
T1195211,42275
T1195212,42275
T1195213,42275
T1195214,42275
T1195215,42275
T1195216,42275
T1195217,42275
T1195218,42275
T1195219,42275
T1195220,42275
T1195221,42275
T1195222,42275
T1195223,42275
T1195224,42275
T1195225,42275
T1195226,42275
T1195227,42275
T1195228,42275
T1195229,42275
T1195230,42275
T1195231,42275
T1195232,42275
T1195233,42275
T1195234,42275
T1195235,42275
T1195236,42275
T1195237,42275
T1195238,42275
T1195239,42275
T1195240,42275
T1195241,42275
T1195242,42275
T1195243,42275
T1195244,42275
T1195245,42275
T1195246,42275
T1195247,42275
T1195248,42275
T1195249,42275
T1195250,42275
T1195251,42275
T1195252,42275
T1195253,42275
T1195254,42275
T1195255,42275
T1195256,42275
T1195257,42275
T1195258,42275
T1195259,42275
T1195260,42275
T1195261,42275
T1195262,42275
T1195263,42275
T1195264,42275
T1195265,42275
T1195266,42275
T1195267,42275
T1195268,42275
T1195269,42275
T1195270,42275
T1195271,42275
T1195272,42275
T1195273,42275
T1195274,42275
T1195275,42275
T1195276,42275
T1195277,42275
T1195278,42275
T1195279,42275
T1195280,42275
T1195281,42275
T1195282,42275
T1195283,42275
T1195284,42275
T1195285,42275
T1195286,42275
T1195287,42275
T1195288,42275
T1195289,42275
T1195290,42275
T1195291,42275
T1195292,42275
T1195293,42275
T1195294,42275
T1195295,42275
T1195296,42275
T1195297,42275
T1195298,42275
T1195299,42275
T1195300,42275
T1195301,42275
T1195302,42275
T1195303,42275
T1195304,42275
T1195305,42275
T1195306,42275
T1195307,42275
T1195308,42275
T1195309,42275
T1195310,42275
T1195311,42275
T1195312,42275
T1195313,42275
T1195314,42275
T1195315,42275
T1195316,42275
T1195317,42275
T1195318,42275
T1195319,42275
T1195320,42275
T1195321,42275
T1195322,42275
T1195323,42275
T1195324,42275
T1195325,42275
T1195326,42275
T1195327,42275
T1195328,42275
T1195329,42275
T1195330,42275
T1195331,42275
T1195332,42275
T1195333,42275
T1195334,42275
T1195335,42275
T1195336,42275
T1195337,42275
T1195338,42275
T1195339,42275
T1195340,42275
T1195341,42275
T1195342,42275
T1195343,42275
T1195344,42275
T1195345,42275
T1195346,42275
T1195347,42275
T1195348,42275
T1195349,42275
T1195350,42275
T1195351,42275
T1195352,42275
T1195353,42275
T1195354,42275
T1195355,42275
T1195356,42275
T1195357,42275
T1195358,42275
T1195359,42275
T1195360,42275
T1195361,42275
T1195362,42275
T1195363,42275
T1195364,42275
T1195365,42275
T1195366,42275
T1195367,42275
T1195368,42275
T1195369,42275
T1195370,42275
T1195371,42275
T1195372,42275
T1195373,42275
T1195374,42275
T1195375,42275
T1195376,42275
T1195377,42275
T1195378,42275
T1195379,42275
T1195380,42275
T1195381,42275
T1195382,42275
T1195383,42275
T1195384,42275
T1195385,42275
T1195386,42275
T1195387,42275
T1195388,42275
T1195389,42275
T1195390,42275
T1195391,42275
T1195392,42275
T1195393,42275
T1195394,42275
T1195395,42275
T1195396,42275
T1195397,42275
T1195398,42275
T1195399,42275
T1195400,42275
T1195401,42275
T1195402,42275
T1195403,42275
T1195404,42275
T1195405,42275
T1195406,42275
T1195407,42275
T1195408,42275
T1195409,42275
T1195410,42275
T1195411,42275
T1195412,42275
T1195413,42275
T1195414,42275
T1195415,42275
T1195416,42275
T1195417,42275
T1195418,42275
T1195419,42275
T1195420,42275
T1195421,42275
T1195422,42275
T1195423,42275
T1195424,42275
T1195425,42275
T1195426,42275
T1195427,42275
T1195428,42275
T1195429,42275
T1195430,42275
T1195431,42275
T1195432,42275
T1195433,42275
T1195434,42275
T1195435,42275
T1195436,42275
T1195437,42275
T1195438,42275
T1195439,42275
T1195440,42275
T1195441,42275
T1195442,42275
T1195443,42275
T1195444,42275
T1195445,42275
T1195446,42275
T1195447,42275
T1195448,42275
T1195449,42275
T1195450,42275
T1195451,42275
T1195452,42275
T1195453,42275
T1195454,42275
T1195455,42275
T1195456,42275
T1195457,42275
T1195458,42275
T1195459,42275
T1195460,42275
T1195461,42275
T1195462,42275
T1195463,42275
T1195464,42275
T1195465,42275
T1195466,42275
T1195467,42275
T1195468,42275
T1195469,42275
T1195470,42275
T1195471,42275
T1195472,42275
T1195473,42275
T1195474,42275
T1195475,42275
T1195476,42275
T1195477,42275
T1195478,42275
T1195479,42275
T1195480,42275
T1195481,42275
T1195482,42275
T1195483,42275
T1195484,42275
T1195485,42275
T1195486,42275
T1195487,42275
T1195488,42275
T1195489,42275
T1195490,42275
T1195491,42275
T1195492,42275
T1195493,42275
T1195494,42275
T1195495,42275
T1195496,42275
T1195497,42275
T1195498,42275
T1195499,42275
T1195500,42275
T1195501,42275
T1195502,42275
T1195503,42275
T1195504,42275
T1195505,42275
T1195506,42275
T1195507,42275
T1195508,42275
T1195509,42275
T1195510,42275
T1195511,42275
T1195512,42275
T1195513,42275
T1195514,42275
T1195515,42275
T1195516,42275
T1195517,42275
T1195518,42275
T1195519,42275
T1195520,42275
T1195521,42275
T1195522,42275
T1195523,42275
T1195524,42275
T1195525,42275
T1195526,42275
T1195527,42275
T1195528,42275
T1195529,42275
T1195530,42275
T1195531,42275
T1195532,42275
T1195533,42275
T1195534,42275
T1195535,42275
T1195536,42275
T1195537,42275
T1195538,42275
T1195539,42275
T1195540,42275
T1195541,42275
T1195542,42275
T1195543,42275
T1195544,42275
T1195545,42275
T1195546,42275
T1195547,42275
T1195548,42275
T1195549,42275
T1195550,42275
T1195551,42275
T1195552,42275
T1195553,42275
T1195554,42275
T1195555,42275
T1195556,42275
T1195557,42275
T1195558,42275
T1195559,42275
T1195560,42275
T1195561,42275
T1195562,42275
T1195563,42275
T1195564,42275
T1195565,42275
T1195566,42275
T1195567,42275
T1195568,42275
T1195569,42275
T1195570,42275
T1195571,42275
T1195572,42275
T1195573,42275
T1195574,42275
T1195575,42275
T1195576,42275
T1195577,42275
T1195578,42275
T1195579,42275
T1195580,42275
T1195581,42275
T1195582,42275
T1195583,42275
T1195584,42275
T1195585,42275
T1195586,42275
T1195587,42275
T1195588,42275
T1195589,42275
T1195590,42275
T1195591,42275
T1195592,42275
T1195593,42275
T1195594,42275
T1195595,42275
T1195596,42275
T1195597,42275
T1195598,42275
T1195599,42275
T1195600,42275
T1195601,42275
T1195602,42275
T1195603,42275
T1195604,42275
T1195605,42275
T1195606,42275
T1195607,42275
T1195608,42275
T1195609,42275
T1195610,42275
T1195611,42275
T1195612,42275
T1195613,42275
T1195614,42275
T1195615,42275
T1195616,42275
T1195617,42275
T1195618,42275
T1195619,42275
T1195620,42275
T1195621,42275
T1195622,42275
T1195623,42275
T1195624,42275
T1195625,42275
T1195626,42275
T1195627,42275
T1195628,42275
T1195629,42275
T1195630,42275
T1195631,42275
T1195632,42275
T1195633,42275
T1195634,42275
T1195635,42275
T1195636,42275
T1195637,42275
T1195638,42275
T1195639,42275
T1195640,42275
T1195641,42275
T1195642,42275
T1195643,42275
T1195644,42275
T1195645,42275
T1195646,42275
T1195647,42275
T1195648,42275
T1195649,42275
T1195650,42275
T1195651,42275
T1195652,42275
T1195653,42275
T1195654,42275
T1195655,42275
T1195656,42275
T1195657,42275
T1195658,42275
T1195659,42275
T1195660,42275
T1195661,42275
T1195662,42275
T1195663,42275
T1195664,42275
T1195665,42275
T1195666,42275
T1195667,42275
T1195668,42275
T1195669,42275
T1195670,42275
T1195671,42275
T1195672,42275
T1195673,42275
T1195674,42275
T1195675,42275
T1195676,42275
T1195677,42275
T1195678,42275
T1195679,42275
T1195680,42275
T1195681,42275
T1195682,42275
T1195683,42275
T1195684,42275
T1195685,42275
T1195686,42275
T1195687,42275
T1195688,42275
T1195689,42275
T1195690,42275
T1195691,42275
T1195692,42275
T1195693,42275
T1195694,42275
T1195695,42275
T1195696,42275
T1195697,42275
T1195698,42275
T1195699,42275
T1195700,42275
T1195701,42275
T1195702,42275
T1195703,42275
T1195704,42275
T1195705,42275
T1195706,42275
T1195707,42275
T1195708,42275
T1195709,42275
T1195710,42275
T1195711,42275
T1195712,42275
T1195713,42275
T1195714,42275
T1195715,42275
T1195716,42275
T1195717,42275
T1195718,42275
T1195719,42275
T1195720,42275
T1195721,42275
T1195722,42275
T1195723,42275
T1195724,42275
T1195725,42275
T1195726,42275
T1195727,42275
T1195728,42275
T1195729,42275
T1195730,42275
T1195731,42275
T1195732,42275
T1195733,42275
T1195734,42275
T1195735,42275
T1195736,42275
T1195737,42275
T1195738,42275
T1195739,42275
T1195740,42275
T1195741,42275
T1195742,42275
T1195743,42275
T1195744,42275
T1195745,42275
T1195746,42275
T1195747,42275
T1195748,42275
T1195749,42275
T1195750,42275
T1195751,42275
T1195752,42275
T1195753,42275
T1195754,42275
T1195755,42275
T1195756,42275
T1195757,42275
T1195758,42275
T1195759,42275
T1195760,42275
T1195761,42275
T1195762,42275
T1195763,42275
T1195764,42275
T1195765,42275
T1195766,42275
T1195767,42275
T1195768,42275
T1195769,42275
T1195770,42275
T1195771,42275
T1195772,42275
T1195773,42275
T1195774,42275
T1195775,42275
T1195776,42275
T1195777,42275
T1195778,42275
T1195779,42275
T1195780,42275
T1195781,42275
T1195782,42275
T1195783,42275
T1195784,42275
T1195785,42275
T1195786,42275
T1195787,42275
T1195788,42275
T1195789,42275
T1195790,42275
T1195791,42275
T1195792,42275
T1195793,42275
T1195794,42275
T1195795,42275
T1195796,42275
T1195797,42275
T1195798,42275
T1195799,42275
T1195800,42275
T1195801,42275
T1195802,42275
T1195803,42275
T1195804,42275
T1195805,42275
T1195806,42275
T1195807,42275
T1195808,42275
T1195809,42275
T1195810,42275
T1195811,42275
T1195812,42275
T1195813,42275
T1195814,42275
T1195815,42275
T1195816,42275
T1195817,42275
T1195818,42275
T1195819,42275
T1195820,42275
T1195821,42275
T1195822,42275
T1195823,42275
T1195824,42275
T1195825,42275
T1195826,42275
T1195827,42275
T1195828,42275
T1195829,42275
T1195830,42275
T1195831,42275
T1195832,42275
T1195833,42275
T1195834,42275
T1195835,42275
T1195836,42275
T1195837,42275
T1195838,42275
T1195839,42275
T1195840,42275
T1195841,42275
T1195842,42275
T1195843,42275
T1195844,42275
T1195845,42275
T1195846,42275
T1195847,42275
T1195848,42275
T1195849,42275
T1195850,42275
T1195851,42275
T1195852,42275
T1195853,42275
T1195854,42275
T1195855,42275
T1195856,42275
T1195857,42275
T1195858,42275
T1195859,42275
T1195860,42275
T1195861,42275
T1195862,42275
T1195863,42275
T1195864,42275
T1195865,42275
T1195866,42275
T1195867,42275
T1195868,42275
T1195869,42275
T1195870,42275
T1195871,42275
T1195872,42275
T1195873,42275
T1195874,42275
T1195875,42275
T1195876,42275
T1195877,42275
T1195878,42275
T1195879,42275
T1195880,42275
T1195881,42275
T1195882,42275
T1195883,42275
T1195884,42275
T1195885,42275
T1195886,42275
T1195887,42275
T1195888,42275
T1195889,42275
T1195890,42275
T1195891,42275
T1195892,42275
T1195893,42275
T1195894,42275
T1195895,42275
T1195896,42275
T1195897,42275
T1195898,42275
T1195899,42275
T1195900,42275
T1195901,42275
T1195902,42275
T1195903,42275
T1195904,42275
T1195905,42275
T1195906,42275
T1195907,42275
T1195908,42275
T1195909,42275
T1195910,42275
T1195911,42275
T1195912,42275
T1195913,42275
T1195914,42275
T1195915,42275
T1195916,42275
T1195917,42275
T1195918,42275
T1195919,42275
T1195920,42275
T1195921,42275
T1195922,42275
T1195923,42275
T1195924,42275
T1195925,42275
T1195926,42275
T1195927,42275
T1195928,42275
T1195929,42275
T1195930,42275
T1195931,42275
T1195932,42275
T1195933,42275
T1195934,42275
T1195935,42275
T1195936,42275
T1195937,42275
T1195938,42275
T1195939,42275
T1195940,42275
T1195941,42275
T1195942,42275
T1195943,42275
T1195944,42275
T1195945,42275
T1195946,42275
T1195947,42275
T1195948,42275
T1195949,42275
T1195950,42275
T1195951,42275
T1195952,42275
T1195953,42275
T1195954,42275
T1195955,42275
T1195956,42275
T1195957,42275
T1195958,42275
T1195959,42275
T1195960,42275
T1195961,42275
T1195962,42275
T1195963,42275
T1195964,42275
T1195965,42275
T1195966,42275
T1195967,42275
T1195968,42275
T1195969,42275
T1195970,42275
T1195971,42275
T1195972,42275
T1195973,42275
T1195974,42275
T1195975,42275
T1195976,42275
T1195977,42275
T1195978,42275
T1195979,42275
T1195980,42275
T1195981,42275
T1195982,42275
T1195983,42275
T1195984,42275
T1195985,42275
T1195986,42275
T1195987,42275
T1195988,42275
T1195989,42275
T1195990,42275
T1195991,42275
T1195992,42275
T1195993,42275
T1195994,42275
T1195995,42275
T1195996,42275
T1195997,42275
T1195998,42275
T1195999,42275
T1196000,42275
T1196001,42275
T1196002,42275
T1196003,42275
T1196004,42275
T1196005,42275
T1196006,42275
T1196007,42275
T1196008,42275
T1196009,42275
T1196010,42275
T1196011,42275
T1196012,42275
T1196013,42275
T1196014,42275
T1196015,42275
T1196016,42275
T1196017,42275
T1196018,42275
T1196019,42275
T1196020,42275
T1196021,42275
T1196022,42275
T1196023,42275
T1196024,42275
T1196025,42275
T1196026,42275
T1196027,42275
T1196028,42275
T1196029,42275
T1196030,42275
T1196031,42275
T1196032,42275
T1196033,42275
T1196034,42275
T1196035,42275
T1196036,42275
T1196037,42275
T1196038,42275
T1196039,42275
T1196040,42275
T1196041,42275
T1196042,42275
T1196043,42275
T1196044,42275
T1196045,42275
T1196046,42275
T1196047,42275
T1196048,42275
T1196049,42275
T1196050,42275
T1196051,42275
T1196052,42275
T1196053,42275
T1196054,42275
T1196055,42275
T1196056,42275
T1196057,42275
T1196058,42275
T1196059,42275
T1196060,42275
T1196061,42275
T1196062,42275
T1196063,42275
T1196064,42275
T1196065,42275
T1196066,42275
T1196067,42275
T1196068,42275
T1196069,42275
T1196070,42275
T1196071,42275
T1196072,42275
T1196073,42275
T1196074,42275
T1196075,42275
T1196076,42275
T1196077,42275
T1196078,42275
T1196079,42275
T1196080,42275
T1196081,42275
T1196082,42275
T1196083,42275
T1196084,42275
T1196085,42275
T1196086,42275
T1196087,42275
T1196088,42275
T1196089,42275
T1196090,42275
T1196091,42275
T1196092,42275
T1196093,42275
T1196094,42275
T1196095,42275
T1196096,42275
T1196097,42275
T1196098,42275
T1196099,42275
T1196100,42275
T1196101,42275
T1196102,42275
T1196103,42275
T1196104,42275
T1196105,42275
T1196106,42275
T1196107,42275
T1196108,42275
T1196109,42275
T1196110,42275
T1196111,42275
T1196112,42275
T1196113,42275
T1196114,42275
T1196115,42275
T1196116,42275
T1196117,42275
T1196118,42275
T1196119,42275
T1196120,42275
T1196121,42275
T1196122,42275
T1196123,42275
T1196124,42275
T1196125,42275
T1196126,42275
T1196127,42275
T1196128,42275
T1196129,42275
T1196130,42275
T1196131,42275
T1196132,42275
T1196133,42275
T1196134,42275
T1196135,42275
T1196136,42275
T1196137,42275
T1196138,42275
T1196139,42275
T1196140,42275
T1196141,42275
T1196142,42275
T1196143,42275
T1196144,42275
T1196145,42275
T1196146,42275
T1196147,42275
T1196148,42275
T1196149,42275
T1196150,42275
T1196151,42275
T1196152,42275
T1196153,42275
T1196154,42275
T1196155,42275
T1196156,42275
T1196157,42275
T1196158,42275
T1196159,42275
T1196160,42275
T1196161,42275
T1196162,42275
T1196163,42275
T1196164,42275
T1196165,42275
T1196166,42275
T1196167,42275
T1196168,42275
T1196169,42275
T1196170,42275
T1196171,42275
T1196172,42275
T1196173,42275
T1196174,42275
T1196175,42275
T1196176,42275
T1196177,42275
T1196178,42275
T1196179,42275
T1196180,42275
T1196181,42275
T1196182,42275
T1196183,42275
T1196184,42275
T1196185,42275
T1196186,42275
T1196187,42275
T1196188,42275
T1196189,42275
T1196190,42275
T1196191,42275
T1196192,42275
T1196193,42275
T1196194,42275
T1196195,42275
T1196196,42275
T1196197,42275
T1196198,42275
T1196199,42275
T1196200,42275
T1196201,42275
T1196202,42275
T1196203,42275
T1196204,42275
T1196205,42275
T1196206,42275
T1196207,42275
T1196208,42275
T1196209,42275
T1196210,42275
T1196211,42275
T1196212,42275
T1196213,42275
T1196214,42275
T1196215,42275
T1196216,42275
T1196217,42275
T1196218,42275
T1196219,42275
T1196220,42275
T1196221,42275
T1196222,42275
T1196223,42275
T1196224,42275
T1196225,42275
T1196226,42275
T1196227,42275
T1196228,42275
T1196229,42275
T1196230,42275
T1196231,42275
T1196232,42275
T1196233,42275
T1196234,42275
T1196235,42275
T1196236,42275
T1196237,42275
T1196238,42275
T1196239,42275
T1196240,42275
T1196241,42275
T1196242,42275
T1196243,42275
T1196244,42275
T1196245,42275
T1196246,42275
T1196247,42275
T1196248,42275
T1196249,42275
T1196250,42275
T1196251,42275
T1196252,42275
T1196253,42275
T1196254,42275
T1196255,42275
T1196256,42275
T1196257,42275
T1196258,42275
T1196259,42275
T1196260,42275
T1196261,42275
T1196262,42275
T1196263,42275
T1196264,42275
T1196265,42275
T1196266,42275
T1196267,42275
T1196268,42275
T1196269,42275
T1196270,42275
T1196271,42275
T1196272,42275
T1196273,42275
T1196274,42275
T1196275,42275
T1196276,42275
T1196277,42275
T1196278,42275
T1196279,42275
T1196280,42275
T1196281,42275
T1196282,42275
T1196283,42275
T1196284,42275
T1196285,42275
T1196286,42275
T1196287,42275
T1196288,42275
T1196289,42275
T1196290,42275
T1196291,42275
T1196292,42275
T1196293,42275
T1196294,42275
T1196295,42275
T1196296,42275
T1196297,42275
T1196298,42275
T1196299,42275
T1196300,42275
T1196301,42275
T1196302,42275
T1196303,42275
T1196304,42275
T1196305,42275
T1196306,42275
T1196307,42275
T1196308,42275
T1196309,42275
T1196310,42275
T1196311,42275
T1196312,42275
T1196313,42275
T1196314,42275
T1196315,42275
T1196316,42275
T1196317,42275
T1196318,42275
T1196319,42275
T1196320,42275
T1196321,42275
T1196322,42275
T1196323,42275
T1196324,42275
T1196325,42275
T1196326,42275
T1196327,42275
T1196328,42275
T1196329,42275
T1196330,42275
T1196331,42275
T1196332,42275
T1196333,42275
T1196334,42275
T1196335,42275
T1196336,42275
T1196337,42275
T1196338,42275
T1196339,42275
T1196340,42275
T1196341,42275
T1196342,42275
T1196343,42275
T1196344,42275
T1196345,42275
T1196346,42275
T1196347,42275
T1196348,42275
T1196349,42275
T1196350,42275
T1196351,42275
T1196352,42275
T1196353,42275
T1196354,42275
T1196355,42275
T1196356,42275
T1196357,42275
T1196358,42275
T1196359,42275
T1196360,42275
T1196361,42275
T1196362,42275
T1196363,42275
T1196364,42275
T1196365,42275
T1196366,42275
T1196367,42275
T1196368,42275
T1196369,42275
T1196370,42275
T1196371,42275
T1196372,42275
T1196373,42275
T1196374,42275
T1196375,42275
T1196376,42275
T1196377,42275
T1196378,42275
T1196379,42275
T1196380,42275
T1196381,42275
T1196382,42275
T1196383,42275
T1196384,42275
T1196385,42275
T1196386,42275
T1196387,42275
T1196388,42275
T1196389,42275
T1196390,42275
T1196391,42275
T1196392,42275
T1196393,42275
T1196394,42275
T1196395,42275
T1196396,42275
T1196397,42275
T1196398,42275
T1196399,42275
T1196400,42275
